y_tile,x_tile,CBG Code_x,CBG Code_y
107660,71633,120310103012,120310103012
107660,71634,120310103012,120310103012
107660,71635,120310103012,120310103012
107660,71647,120310103012,120310103012
107660,71648,120310103012,120310103012
107661,71632,120310103012,120310103012
107661,71633,120310103012,120310103012
107661,71634,120310103012,120310103012
107661,71635,120310103012,120310103012
107661,71645,120310103012,120310103012
107661,71646,120310103012,120310103012
107661,71647,120310103012,120310103012
107661,71648,120310103012,120310103012
107661,71649,120310103012,120310103012
107662,71631,120310103012,120310103012
107662,71632,120310103012,120310103012
107662,71633,120310103012,120310103012
107662,71634,120310103012,120310103012
107662,71635,120310103012,120310103012
107662,71636,120310103012,120310103012
107668,71616,120310103011,120310103011
107668,71617,120310103011,120310103011
107669,71616,120310103011,120310103011
107669,71617,120310103011,120310103011
107669,71618,120310103011,120310103011
107669,71619,120310103011,120310103011
107669,71646,120310101072,120310101072
107670,71616,120310103011,120310103011
107670,71617,120310103011,120310103011
107670,71618,120310103011,120310103011
107670,71619,120310103011,120310103011
107670,71646,120310101072,120310101072
107670,71647,120310101072,120310101072
107670,71648,120310101072,120310101072
107671,71616,120310103011,120310103011
107671,71617,120310103011,120310103011
107671,71618,120310103011,120310103011
107671,71619,120310103011,120310103011
107671,71645,120310101072,120310101072
107671,71646,120310101072,120310101072
107671,71647,120310101072,120310101072
107671,71648,120310101072,120310101072
107671,71649,120310101072,120310101072
107672,71564,120310103011,120310103011
107672,71566,120310103011,120310103011
107672,71567,120310103011,120310103011
107672,71613,120310103011,120310103011
107672,71614,120310103011,120310103011
107672,71615,120310103011,120310103011
107672,71644,120310101072,120310101072
107672,71645,120310101072,120310101072
107672,71646,120310101072,120310101072
107672,71647,120310101072,120310101072
107672,71648,120310101072,120310101072
107672,71649,120310101072,120310101072
107672,71650,120310101072,120310101072
107673,71644,120310101072,120310101072
107673,71645,120310101072,120310101072
107673,71646,120310101072,120310101072
107673,71647,120310101072,120310101072
107676,71715,120310101071,120310101071
107676,71716,120310101071,120310101071
107676,71717,120310101071,120310101071
107677,71714,120310101071,120310101071
107677,71715,120310101071,120310101071
107677,71716,120310101071,120310101071
107677,71717,120310101071,120310101071
107677,71718,120310101071,120310101071
107677,71719,120310101071,120310101071
107677,71720,120310101071,120310101071
107677,71721,120310101071,120310101071
107678,71713,120310101071,120310101071
107678,71714,120310101071,120310101071
107678,71715,120310101071,120310101071
107678,71716,120310101071,120310101071
107678,71717,120310101071,120310101071
107678,71718,120310101071,120310101071
107678,71719,120310101071,120310101071
107678,71720,120310101071,120310101071
107678,71721,120310101071,120310101071
107693,71637,120310101012,120310101012
107694,71637,120310101012,120310101012
107694,71638,120310101012,120310101012
107695,71637,120310101012,120310101012
107695,71638,120310101012,120310101012
107695,71639,120310101012,120310101012
107695,71640,120310101012,120310101012
107696,71637,120310101012,120310101012
107696,71638,120310101012,120310101012
107696,71639,120310101012,120310101012
107696,71640,120310101012,120310101012
107696,71641,120310101012,120310101012
107697,71637,120310101012,120310101012
107697,71638,120310101012,120310101012
107697,71639,120310101012,120310101012
107697,71640,120310101012,120310101012
107697,71641,120310101012,120310101012
107697,71642,120310101012,120310101012
107698,71637,120310101012,120310101012
107698,71638,120310101012,120310101012
107706,71654,120310101014,120310101014
107706,71655,120310101014,120310101014
107707,71653,120310101014,120310101014
107707,71654,120310101014,120310101014
107707,71655,120310101014,120310101014
107708,71652,120310101014,120310101014
107708,71653,120310101014,120310101014
107708,71654,120310101014,120310101014
107708,71655,120310101014,120310101014
107708,71656,120310101014,120310101014
107709,71651,120310101014,120310101014
107709,71652,120310101014,120310101014
107709,71653,120310101014,120310101014
107709,71654,120310101014,120310101014
107709,71655,120310101014,120310101014
107709,71656,120310101014,120310101014
107710,71650,120310101014,120310101014
107710,71651,120310101014,120310101014
107710,71652,120310101014,120310101014
107710,71653,120310101014,120310101014
107712,71754,120310101051,120310101051
107712,71755,120310101051,120310101051
107713,71754,120310101051,120310101051
107713,71755,120310101051,120310101051
107713,71756,120310101051,120310101051
107714,71753,120310101051,120310101051
107714,71754,120310101051,120310101051
107714,71755,120310101051,120310101051
107714,71756,120310101051,120310101051
107714,71757,120310101051,120310101051
107714,71758,120310101051,120310101051
107715,71753,120310101051,120310101051
107715,71754,120310101051,120310101051
107715,71755,120310101051,120310101051
107715,71756,120310101051,120310101051
107715,71757,120310101051,120310101051
107715,71758,120310101051,120310101051
107715,71759,120310101051,120310101051
107716,71752,120310101051,120310101051
107716,71753,120310101051,120310101051
107717,71532,120310105011,120310105011
107718,71531,120310105011,120310105011
107718,71532,120310105011,120310105011
107718,71533,120310105011,120310105011
107718,71534,120310105011,120310105011
107719,71530,120310105011,120310105011
107719,71531,120310105011,120310105011
107719,71532,120310105011,120310105011
107719,71533,120310105011,120310105011
107719,71534,120310105011,120310105011
107719,71535,120310105011,120310105011
107720,71529,120310105011,120310105011
107720,71530,120310105011,120310105011
107720,71531,120310105011,120310105011
107720,71532,120310105011,120310105011
107720,71533,120310105011,120310105011
107720,71534,120310105011,120310105011
107720,71535,120310105011,120310105011
107721,71528,120310105011,120310105011
107721,71529,120310105011,120310105011
107728,71636,120310101013,120310101013
107728,71637,120310101013,120310101013
107728,71638,120310101013,120310101013
107728,71639,120310101013,120310101013
107728,71640,120310101013,120310101013
107728,71641,120310101013,120310101013
107728,71642,120310101013,120310101013
107728,71783,120319900000,120319900000
107728,71784,120319900000,120319900000
107728,71785,120319900000,120319900000
107728,71786,120319900000,120319900000
107728,71787,120319900000,120319900000
107728,71788,120319900000,120319900000
107728,71789,120319900000,120319900000
107728,71790,120319900000,120319900000
107729,71636,120310101013,120310101013
107729,71637,120310101013,120310101013
107729,71638,120310101013,120310101013
107729,71639,120310101013,120310101013
107729,71640,120310101013,120310101013
107729,71641,120310101013,120310101013
107729,71642,120310101013,120310101013
107729,71670,120310101063,120310101063
107729,71671,120310101063,120310101063
107729,71672,120310101063,120310101063
107729,71673,120310101063,120310101063
107729,71784,120319900000,120319900000
107729,71785,120319900000,120319900000
107729,71786,120319900000,120319900000
107729,71787,120319900000,120319900000
107729,71788,120319900000,120319900000
107729,71789,120319900000,120319900000
107729,71790,120319900000,120319900000
107729,71791,120319900000,120319900000
107729,71792,120319900000,120319900000
107729,71793,120319900000,120319900000
107729,71794,120319900000,120319900000
107729,71795,120319900000,120319900000
107730,71636,120310101013,120310101013
107730,71637,120310101013,120310101013
107730,71638,120310101013,120310101013
107730,71639,120310101013,120310101013
107730,71640,120310101013,120310101013
107730,71641,120310101013,120310101013
107730,71669,120310101063,120310101063
107730,71670,120310101063,120310101063
107730,71671,120310101063,120310101063
107730,71672,120310101063,120310101063
107730,71673,120310101063,120310101063
107730,71674,120310101063,120310101063
107730,71675,120310101063,120310101063
107730,71676,120310101063,120310101063
107730,71677,120310101063,120310101063
107730,71678,120310101063,120310101063
107730,71679,120310101063,120310101063
107730,71680,120310101063,120310101063
107730,71681,120310101063,120310101063
107730,71682,120310101063,120310101063
107730,71683,120310101063,120310101063
107730,71684,120310101063,120310101063
107738,71551,120310105013,120310105013
107739,71550,120310105013,120310105013
107739,71551,120310105013,120310105013
107739,71552,120310105013,120310105013
107740,71550,120310105013,120310105013
107740,71551,120310105013,120310105013
107740,71552,120310105013,120310105013
107740,71553,120310105013,120310105013
107741,71549,120310105013,120310105013
107741,71550,120310105013,120310105013
107741,71551,120310105013,120310105013
107741,71552,120310105013,120310105013
107741,71553,120310105013,120310105013
107741,71554,120310105013,120310105013
107742,71549,120310105013,120310105013
107742,71550,120310105013,120310105013
107742,71551,120310105013,120310105013
107742,71552,120310105013,120310105013
107742,71553,120310105013,120310105013
107742,71554,120310105013,120310105013
107742,71634,120310102042,120310102042
107742,71635,120310102042,120310102042
107743,71634,120310102042,120310102042
107743,71635,120310102042,120310102042
107743,71636,120310102042,120310102042
107743,71637,120310102042,120310102042
107743,71638,120310102042,120310102042
107744,71633,120310102042,120310102042
107744,71634,120310102042,120310102042
107744,71635,120310102042,120310102042
107744,71636,120310102042,120310102042
107744,71637,120310102042,120310102042
107744,71638,120310102042,120310102042
107744,71639,120310102042,120310102042
107744,71640,120310102042,120310102042
107744,71641,120310102042,120310102042
107744,71642,120310102042,120310102042
107744,71659,120310101011,120310101011
107744,71660,120310101011,120310101011
107745,71633,120310102042,120310102042
107745,71634,120310102042,120310102042
107745,71635,120310102042,120310102042
107745,71658,120310101011,120310101011
107745,71659,120310101011,120310101011
107745,71660,120310101011,120310101011
107746,71651,120310101011,120310101011
107746,71652,120310101011,120310101011
107746,71653,120310101011,120310101011
107746,71654,120310101011,120310101011
107746,71655,120310101011,120310101011
107746,71656,120310101011,120310101011
107746,71657,120310101011,120310101011
107746,71658,120310101011,120310101011
107746,71659,120310101011,120310101011
107746,71660,120310101011,120310101011
107746,71661,120310101011,120310101011
107747,71651,120310101011,120310101011
107747,71652,120310101011,120310101011
107747,71653,120310101011,120310101011
107747,71654,120310101011,120310101011
107753,71631,120310102041,120310102041
107753,71633,120310102041,120310102041
107753,71634,120310102041,120310102041
107753,71635,120310102041,120310102041
107753,71636,120310102041,120310102041
107753,71637,120310102041,120310102041
107753,71638,120310102041,120310102041
107753,71639,120310102041,120310102041
107753,71640,120310102041,120310102041
107753,71641,120310102041,120310102041
107753,71642,120310102041,120310102041
107753,71643,120310102041,120310102041
107754,71631,120310102041,120310102041
107754,71632,120310102041,120310102041
107754,71633,120310102041,120310102041
107754,71634,120310102041,120310102041
107754,71635,120310102041,120310102041
107754,71636,120310102041,120310102041
107754,71637,120310102041,120310102041
107754,71638,120310102041,120310102041
107758,71651,120310101042,120310101042
107759,71640,120310102034,120310102034
107759,71641,120310102034,120310102034
107759,71642,120310102034,120310102034
107759,71651,120310101042,120310101042
107759,71652,120310101042,120310101042
107760,71484,120310106021,120310106021
107760,71497,120310105022,120310105022
107760,71498,120310105022,120310105022
107760,71636,120310102031,120310102031
107760,71637,120310102031,120310102031
107760,71638,120310102031,120310102031
107760,71639,120310102031,120310102031
107760,71640,120310102034,120310102034
107760,71641,120310102034,120310102034
107760,71642,120310102034,120310102034
107760,71650,120310101042,120310101042
107760,71651,120310101042,120310101042
107760,71652,120310101042,120310101042
107760,71653,120310101042,120310101042
107761,71483,120310106021,120310106021
107761,71484,120310106021,120310106021
107761,71485,120310106021,120310106021
107761,71495,120310105022,120310105022
107761,71496,120310105022,120310105022
107761,71497,120310105022,120310105022
107761,71498,120310105022,120310105022
107761,71499,120310105022,120310105022
107761,71500,120310105022,120310105022
107761,71501,120310105022,120310105022
107761,71502,120310105022,120310105022
107761,71503,120310105022,120310105022
107761,71504,120310105022,120310105022
107761,71505,120310105022,120310105022
107761,71632,120310102031,120310102031
107761,71633,120310102031,120310102031
107761,71634,120310102031,120310102031
107761,71635,120310102031,120310102031
107761,71636,120310102031,120310102031
107761,71637,120310102031,120310102031
107761,71638,120310102031,120310102031
107761,71639,120310102031,120310102031
107761,71640,120310102034,120310102034
107761,71641,120310102034,120310102034
107761,71642,120310102034,120310102034
107761,71650,120310101042,120310101042
107761,71651,120310101042,120310101042
107761,71652,120310101042,120310101042
107761,71653,120310101042,120310101042
107761,71654,120310101042,120310101042
107762,71482,120310106021,120310106021
107762,71483,120310106021,120310106021
107762,71484,120310106021,120310106021
107762,71485,120310106021,120310106021
107762,71494,120310105022,120310105022
107762,71495,120310105022,120310105022
107762,71496,120310105022,120310105022
107762,71497,120310105022,120310105022
107762,71498,120310105022,120310105022
107762,71499,120310105022,120310105022
107762,71500,120310105022,120310105022
107762,71631,120310102031,120310102031
107762,71632,120310102031,120310102031
107762,71633,120310102031,120310102031
107762,71634,120310102031,120310102031
107762,71635,120310102031,120310102031
107762,71636,120310102031,120310102031
107762,71637,120310102031,120310102031
107762,71638,120310102031,120310102031
107762,71640,120310102034,120310102034
107762,71641,120310102034,120310102034
107762,71642,120310102034,120310102034
107762,71650,120310101042,120310101042
107762,71651,120310101042,120310101042
107762,71652,120310101042,120310101042
107762,71653,120310101042,120310101042
107762,71654,120310101042,120310101042
107762,71655,120310101042,120310101042
107762,71656,120310101042,120310101042
107763,71481,120310106021,120310106021
107763,71482,120310106021,120310106021
107763,71483,120310106021,120310106021
107763,71484,120310106021,120310106021
107763,71485,120310106021,120310106021
107763,71486,120310106021,120310106021
107763,71640,120310102034,120310102034
107763,71641,120310102034,120310102034
107763,71642,120310102034,120310102034
107763,71648,120310102034,120310102034
107763,71649,120310102034,120310102034
107763,71650,120310101042,120310101042
107764,71480,120310106021,120310106021
107764,71481,120310106021,120310106021
107764,71482,120310106021,120310106021
107764,71483,120310106021,120310106021
107764,71484,120310106021,120310106021
107764,71485,120310106021,120310106021
107764,71640,120310102034,120310102034
107764,71641,120310102034,120310102034
107764,71642,120310102034,120310102034
107764,71672,120310101041,120310101041
107764,71673,120310101041,120310101041
107764,71674,120310101041,120310101041
107764,71675,120310101041,120310101041
107764,71676,120310101041,120310101041
107764,71677,120310101041,120310101041
107764,71678,120310101041,120310101041
107764,71679,120310101041,120310101041
107764,71680,120310101041,120310101041
107765,71669,120310101041,120310101041
107765,71670,120310101041,120310101041
107765,71671,120310101041,120310101041
107765,71672,120310101041,120310101041
107765,71673,120310101041,120310101041
107765,71674,120310101041,120310101041
107765,71675,120310101041,120310101041
107765,71676,120310101041,120310101041
107765,71677,120310101041,120310101041
107765,71678,120310101041,120310101041
107765,71679,120310101041,120310101041
107766,71587,120310103052,120310103052
107766,71588,120310103052,120310103052
107766,71589,120310103052,120310103052
107766,71590,120310103052,120310103052
107766,71591,120310103052,120310103052
107766,71592,120310103052,120310103052
107766,71593,120310103052,120310103052
107766,71594,120310103052,120310103052
107766,71595,120310103051,120310103051
107766,71596,120310103051,120310103051
107766,71597,120310103051,120310103051
107766,71598,120310103051,120310103051
107766,71599,120310103051,120310103051
107766,71600,120310103051,120310103051
107766,71601,120310103051,120310103051
107766,71602,120310103082,120310103082
107766,71603,120310103082,120310103082
107766,71604,120310103082,120310103082
107766,71605,120310103082,120310103082
107766,71606,120310103082,120310103082
107766,71607,120310103082,120310103082
107766,71608,120310103082,120310103082
107766,71609,120310103071,120310103071
107766,71610,120310103071,120310103071
107766,71611,120310103071,120310103071
107766,71612,120310103071,120310103071
107766,71613,120310103071,120310103071
107766,71614,120310103071,120310103071
107766,71615,120310103071,120310103071
107766,71616,120310103071,120310103071
107766,71617,120310103071,120310103071
107767,71583,120310103052,120310103052
107767,71584,120310103052,120310103052
107767,71585,120310103052,120310103052
107767,71586,120310103052,120310103052
107767,71587,120310103052,120310103052
107767,71588,120310103052,120310103052
107767,71589,120310103052,120310103052
107767,71590,120310103052,120310103052
107767,71591,120310103052,120310103052
107767,71592,120310103052,120310103052
107767,71593,120310103052,120310103052
107767,71594,120310103051,120310103051
107767,71595,120310103051,120310103051
107767,71596,120310103051,120310103051
107767,71597,120310103051,120310103051
107767,71598,120310103051,120310103051
107767,71599,120310103051,120310103051
107767,71600,120310103051,120310103051
107767,71601,120310103051,120310103051
107767,71602,120310103082,120310103082
107767,71603,120310103082,120310103082
107767,71604,120310103082,120310103082
107767,71605,120310103082,120310103082
107767,71606,120310103082,120310103082
107767,71607,120310103082,120310103082
107767,71608,120310103082,120310103082
107767,71609,120310103071,120310103071
107767,71610,120310103071,120310103071
107767,71611,120310103071,120310103071
107767,71612,120310103071,120310103071
107767,71613,120310103071,120310103071
107767,71614,120310103071,120310103071
107767,71615,120310103071,120310103071
107767,71616,120310103071,120310103071
107767,71617,120310103071,120310103071
107767,71618,120310103071,120310103071
107767,71619,120310103071,120310103071
107768,71580,120310103052,120310103052
107768,71594,120310103051,120310103051
107768,71595,120310103051,120310103051
107768,71596,120310103051,120310103051
107768,71597,120310103051,120310103051
107768,71598,120310103051,120310103051
107768,71602,120310103082,120310103082
107768,71603,120310103082,120310103082
107768,71604,120310103082,120310103082
107768,71605,120310103082,120310103082
107768,71606,120310103082,120310103082
107768,71607,120310103082,120310103082
107771,71574,120310105034,120310105034
107771,71575,120310105034,120310105034
107771,71652,120310102033,120310102033
107771,71653,120310102033,120310102033
107772,71538,120310105012,120310105012
107772,71539,120310105012,120310105012
107772,71540,120310105012,120310105012
107772,71541,120310105012,120310105012
107772,71542,120310105012,120310105012
107772,71543,120310105012,120310105012
107772,71544,120310105012,120310105012
107772,71545,120310105012,120310105012
107772,71546,120310105012,120310105012
107772,71547,120310105012,120310105012
107772,71548,120310105012,120310105012
107772,71549,120310105012,120310105012
107772,71550,120310105012,120310105012
107772,71551,120310105012,120310105012
107772,71552,120310105012,120310105012
107772,71553,120310105012,120310105012
107772,71554,120310105012,120310105012
107772,71555,120310105012,120310105012
107772,71556,120310105012,120310105012
107772,71557,120310105012,120310105012
107772,71571,120310105034,120310105034
107772,71572,120310105034,120310105034
107772,71573,120310105034,120310105034
107772,71574,120310105034,120310105034
107772,71575,120310105034,120310105034
107772,71652,120310102033,120310102033
107772,71653,120310102033,120310102033
107773,71570,120310105034,120310105034
107773,71571,120310105034,120310105034
107773,71572,120310105034,120310105034
107773,71573,120310105034,120310105034
107773,71574,120310105034,120310105034
107773,71575,120310105034,120310105034
107774,71568,120310105034,120310105034
107774,71569,120310105034,120310105034
107774,71570,120310105034,120310105034
107774,71571,120310105034,120310105034
107774,71572,120310105034,120310105034
107774,71573,120310105034,120310105034
107774,71574,120310105034,120310105034
107774,71652,120310102033,120310102033
107774,71653,120310102033,120310102033
107774,71673,120310101043,120310101043
107774,71674,120310101043,120310101043
107774,71675,120310101043,120310101043
107774,71676,120310101043,120310101043
107774,71677,120310101043,120310101043
107774,71678,120310101043,120310101043
107774,71679,120310101043,120310101043
107774,71680,120310101043,120310101043
107774,71681,120310101043,120310101043
107774,71682,120310101043,120310101043
107775,71652,120310102033,120310102033
107775,71653,120310102033,120310102033
107775,71654,120310102033,120310102033
107775,71656,120310102033,120310102033
107775,71657,120310102033,120310102033
107775,71671,120310101043,120310101043
107775,71672,120310101043,120310101043
107775,71673,120310101043,120310101043
107775,71674,120310101043,120310101043
107775,71675,120310101043,120310101043
107775,71676,120310101043,120310101043
107775,71677,120310101043,120310101043
107775,71678,120310101043,120310101043
107775,71679,120310101043,120310101043
107775,71680,120310101043,120310101043
107776,71652,120310102033,120310102033
107776,71653,120310102033,120310102033
107776,71654,120310102033,120310102033
107776,71655,120310102033,120310102033
107776,71656,120310102033,120310102033
107776,71657,120310102033,120310102033
107776,71658,120310102033,120310102033
107776,71660,120310102033,120310102033
107776,71663,120310102033,120310102033
107778,71601,120310103081,120310103081
107778,71631,120310102021,120310102021
107778,71632,120310102021,120310102021
107778,71633,120310102021,120310102021
107778,71634,120310102021,120310102021
107778,71635,120310102021,120310102021
107779,71601,120310103081,120310103081
107779,71602,120310103081,120310103081
107779,71631,120310102021,120310102021
107779,71632,120310102021,120310102021
107779,71633,120310102021,120310102021
107779,71634,120310102021,120310102021
107779,71635,120310102021,120310102021
107779,71636,120310102021,120310102021
107779,71637,120310102021,120310102021
107779,71638,120310102021,120310102021
107779,71639,120310102021,120310102021
107780,71600,120310103081,120310103081
107780,71601,120310103081,120310103081
107780,71602,120310103081,120310103081
107780,71603,120310103081,120310103081
107780,71631,120310102021,120310102021
107780,71632,120310102021,120310102021
107780,71633,120310102021,120310102021
107780,71634,120310102021,120310102021
107780,71635,120310102021,120310102021
107780,71636,120310102021,120310102021
107781,71600,120310103081,120310103081
107781,71601,120310103081,120310103081
107781,71602,120310103081,120310103081
107781,71603,120310103081,120310103081
107781,71604,120310103081,120310103081
107782,71600,120310103081,120310103081
107782,71601,120310103081,120310103081
107782,71602,120310103081,120310103081
107782,71603,120310103081,120310103081
107782,71604,120310103081,120310103081
107782,71605,120310103081,120310103081
107782,71606,120310103081,120310103081
107783,71600,120310103081,120310103081
107784,71533,120310105021,120310105021
107784,71534,120310105021,120310105021
107784,71576,120310105031,120310105031
107784,71577,120310105031,120310105031
107784,71578,120310105031,120310105031
107784,71579,120310105031,120310105031
107784,71580,120310105031,120310105031
107784,71581,120310103061,120310103061
107784,71582,120310103061,120310103061
107784,71583,120310103061,120310103061
107784,71584,120310103061,120310103061
107784,71585,120310103061,120310103061
107784,71586,120310103061,120310103061
107784,71587,120310103061,120310103061
107784,71588,120310103061,120310103061
107784,71589,120310103061,120310103061
107784,71590,120310103061,120310103061
107784,71591,120310103061,120310103061
107784,71592,120310103061,120310103061
107784,71593,120310103061,120310103061
107784,71594,120310103061,120310103061
107784,71595,120310103061,120310103061
107784,71596,120310103061,120310103061
107784,71597,120310103061,120310103061
107784,71598,120310103061,120310103061
107784,71599,120310103061,120310103061
107785,71534,120310105021,120310105021
107785,71535,120310105021,120310105021
107785,71536,120310105021,120310105021
107785,71537,120310105021,120310105021
107785,71538,120310105021,120310105021
107785,71539,120310105021,120310105021
107785,71540,120310105021,120310105021
107785,71541,120310105021,120310105021
107785,71542,120310105021,120310105021
107785,71543,120310105021,120310105021
107785,71544,120310105021,120310105021
107785,71545,120310105021,120310105021
107785,71546,120310105021,120310105021
107785,71547,120310105021,120310105021
107785,71548,120310105021,120310105021
107785,71549,120310105021,120310105021
107785,71550,120310105021,120310105021
107785,71551,120310105021,120310105021
107785,71562,120310105033,120310105033
107785,71563,120310105033,120310105033
107785,71564,120310105033,120310105033
107785,71565,120310105033,120310105033
107785,71566,120310105033,120310105033
107785,71567,120310105033,120310105033
107785,71568,120310105033,120310105033
107785,71569,120310105033,120310105033
107785,71570,120310105033,120310105033
107785,71571,120310105033,120310105033
107785,71572,120310105033,120310105033
107785,71573,120310105031,120310105031
107785,71574,120310105031,120310105031
107785,71575,120310105031,120310105031
107785,71576,120310105031,120310105031
107785,71577,120310105031,120310105031
107785,71578,120310105031,120310105031
107785,71579,120310105031,120310105031
107785,71580,120310105031,120310105031
107785,71581,120310105031,120310105031
107785,71582,120310103061,120310103061
107786,71561,120310105033,120310105033
107786,71562,120310105033,120310105033
107786,71563,120310105033,120310105033
107786,71564,120310105033,120310105033
107786,71565,120310105033,120310105033
107786,71566,120310105033,120310105033
107786,71567,120310105033,120310105033
107786,71568,120310105033,120310105033
107786,71569,120310105033,120310105033
107786,71573,120310105031,120310105031
107786,71574,120310105031,120310105031
107786,71575,120310105031,120310105031
107786,71576,120310105031,120310105031
107786,71577,120310105031,120310105031
107786,71578,120310105031,120310105031
107792,71584,120310104011,120310104011
107792,71585,120310104011,120310104011
107792,71586,120310104011,120310104011
107792,71587,120310104011,120310104011
107792,71588,120310104011,120310104011
107792,71589,120310104011,120310104011
107792,71590,120310104011,120310104011
107792,71591,120310104011,120310104011
107792,71592,120310104011,120310104011
107792,71593,120310104011,120310104011
107792,71604,120310104022,120310104022
107792,71605,120310104022,120310104022
107792,71606,120310104022,120310104022
107792,71607,120310104022,120310104022
107792,71608,120310104022,120310104022
107792,71609,120310104022,120310104022
107792,71610,120310104022,120310104022
107792,71611,120310104022,120310104022
107792,71612,120310104021,120310104021
107792,71613,120310104021,120310104021
107792,71614,120310104021,120310104021
107792,71615,120310104021,120310104021
107792,71616,120310104021,120310104021
107792,71617,120310104021,120310104021
107792,71618,120310104021,120310104021
107792,71619,120310104021,120310104021
107793,71584,120310104011,120310104011
107793,71585,120310104011,120310104011
107793,71586,120310104011,120310104011
107793,71587,120310104011,120310104011
107793,71588,120310104011,120310104011
107793,71589,120310104011,120310104011
107793,71590,120310104011,120310104011
107793,71591,120310104011,120310104011
107793,71592,120310104011,120310104011
107793,71593,120310104011,120310104011
107793,71604,120310104022,120310104022
107793,71605,120310104022,120310104022
107793,71606,120310104022,120310104022
107793,71607,120310104022,120310104022
107793,71608,120310104022,120310104022
107793,71609,120310104022,120310104022
107793,71610,120310104022,120310104022
107793,71611,120310104022,120310104022
107793,71612,120310104021,120310104021
107793,71613,120310104021,120310104021
107793,71614,120310104021,120310104021
107793,71615,120310104021,120310104021
107793,71616,120310104021,120310104021
107793,71617,120310104021,120310104021
107793,71618,120310104021,120310104021
107794,71557,120310105032,120310105032
107794,71558,120310105032,120310105032
107794,71559,120310105032,120310105032
107794,71560,120310105032,120310105032
107794,71561,120310105032,120310105032
107794,71562,120310105032,120310105032
107794,71563,120310105032,120310105032
107794,71564,120310105032,120310105032
107794,71565,120310105032,120310105032
107794,71566,120310105032,120310105032
107794,71567,120310105032,120310105032
107794,71568,120310105032,120310105032
107794,71569,120310105032,120310105032
107794,71570,120310105032,120310105032
107794,71571,120310105032,120310105032
107794,71572,120310105032,120310105032
107794,71573,120310105032,120310105032
107794,71574,120310105032,120310105032
107794,71575,120310105032,120310105032
107794,71576,120310105032,120310105032
107794,71604,120310104022,120310104022
107794,71605,120310104022,120310104022
107794,71606,120310104022,120310104022
107794,71607,120310104022,120310104022
107794,71612,120310104021,120310104021
107794,71613,120310104021,120310104021
107794,71614,120310104021,120310104021
107794,71615,120310104021,120310104021
107794,71616,120310104021,120310104021
107799,71554,120310107003,120310107003
107800,71518,120310106011,120310106011
107800,71519,120310106011,120310106011
107800,71553,120310107003,120310107003
107800,71554,120310107003,120310107003
107800,71555,120310107003,120310107003
107800,71592,120310110001,120310110001
107800,71593,120310110001,120310110001
107801,71517,120310106011,120310106011
107801,71518,120310106011,120310106011
107801,71519,120310106011,120310106011
107801,71520,120310106011,120310106011
107801,71553,120310107003,120310107003
107801,71554,120310107003,120310107003
107801,71555,120310107003,120310107003
107801,71567,120310109001,120310109001
107801,71568,120310109001,120310109001
107801,71590,120310110001,120310110001
107801,71591,120310110001,120310110001
107801,71592,120310110001,120310110001
107801,71593,120310110001,120310110001
107801,71594,120310110001,120310110001
107801,71595,120310110001,120310110001
107802,71516,120310106011,120310106011
107802,71517,120310106011,120310106011
107802,71518,120310106011,120310106011
107802,71519,120310106011,120310106011
107802,71520,120310106011,120310106011
107802,71552,120310107003,120310107003
107802,71553,120310107003,120310107003
107802,71554,120310107003,120310107003
107802,71555,120310107003,120310107003
107802,71565,120310109001,120310109001
107802,71566,120310109001,120310109001
107802,71567,120310109001,120310109001
107802,71568,120310109001,120310109001
107802,71569,120310109001,120310109001
107802,71570,120310109001,120310109001
107802,71571,120310109001,120310109001
107802,71572,120310109001,120310109001
107802,71573,120310109001,120310109001
107802,71574,120310109001,120310109001
107802,71575,120310109001,120310109001
107802,71576,120310109001,120310109001
107802,71577,120310109001,120310109001
107802,71578,120310109001,120310109001
107802,71579,120310109001,120310109001
107802,71580,120310109001,120310109001
107802,71581,120310109001,120310109001
107802,71582,120310110001,120310110001
107802,71583,120310110001,120310110001
107802,71584,120310110001,120310110001
107802,71585,120310110001,120310110001
107802,71586,120310110001,120310110001
107802,71587,120310110001,120310110001
107802,71588,120310110001,120310110001
107802,71589,120310110001,120310110001
107802,71590,120310110001,120310110001
107802,71591,120310110001,120310110001
107802,71592,120310110001,120310110001
107802,71593,120310110001,120310110001
107803,71515,120310106011,120310106011
107803,71516,120310106011,120310106011
107803,71517,120310106011,120310106011
107803,71518,120310106011,120310106011
107803,71519,120310106011,120310106011
107803,71520,120310106011,120310106011
107803,71521,120310106011,120310106011
107803,71550,120310107003,120310107003
107803,71551,120310107003,120310107003
107803,71552,120310107003,120310107003
107803,71553,120310107003,120310107003
107803,71554,120310107003,120310107003
107803,71570,120310109001,120310109001
107804,71514,120310106011,120310106011
107804,71515,120310106011,120310106011
107804,71525,120310106012,120310106012
107804,71526,120310106012,120310106012
107804,71527,120310106012,120310106012
107804,71528,120310106012,120310106012
107804,71529,120310106012,120310106012
107804,71530,120310106012,120310106012
107804,71531,120310106012,120310106012
107804,71532,120310106012,120310106012
107804,71533,120310106012,120310106012
107804,71534,120310106012,120310106012
107804,71535,120310106012,120310106012
107804,71536,120310106012,120310106012
107804,71537,120310106012,120310106012
107804,71538,120310106012,120310106012
107804,71549,120310107003,120310107003
107804,71550,120310107003,120310107003
107804,71551,120310107003,120310107003
