filename,CBG Code,Poverty Rate
104473_44931.png,60371011221,0.0717889018238261
104473_44932.png,60371011221,0.0717889018238261
104473_44933.png,60371011221,0.0717889018238261
104473_44934.png,60371011221,0.0717889018238261
104473_44935.png,60371011221,0.0717889018238261
104474_44929.png,60371011221,0.0717889018238261
104474_44930.png,60371011221,0.0717889018238261
104474_44931.png,60371011221,0.0717889018238261
104474_44932.png,60371011221,0.0717889018238261
104474_44933.png,60371011221,0.0717889018238261
104474_44934.png,60371011221,0.0717889018238261
104474_44935.png,60371011221,0.0717889018238261
104475_44929.png,60371011221,0.0717889018238261
104475_44930.png,60371011221,0.0717889018238261
104475_44931.png,60371011221,0.0717889018238261
104475_44932.png,60371011221,0.0717889018238261
104475_44933.png,60371011221,0.0717889018238261
104475_44934.png,60371011221,0.0717889018238261
104475_44935.png,60371011221,0.0717889018238261
104476_44928.png,60371011221,0.0717889018238261
104480_44935.png,60371011222,0.0457596095179987
104480_44936.png,60371011222,0.0457596095179987
104480_44937.png,60371011222,0.0457596095179987
104480_44938.png,60371011222,0.0457596095179987
104481_44935.png,60371011222,0.0457596095179987
104481_44936.png,60371011222,0.0457596095179987
104481_44937.png,60371011222,0.0457596095179987
104481_44938.png,60371011222,0.0457596095179987
104482_44936.png,60371011222,0.0457596095179987
104482_44937.png,60371011222,0.0457596095179987
104482_44938.png,60371011222,0.0457596095179987
104483_44937.png,60371011222,0.0457596095179987
104483_44938.png,60371011222,0.0457596095179987
104484_44937.png,60371011222,0.0457596095179987
104484_44938.png,60371011222,0.0457596095179987
104484_44939.png,60371011222,0.0457596095179987
104484_44940.png,60371011222,0.0457596095179987
104484_44941.png,60371011222,0.0457596095179987
104484_44942.png,60371011222,0.0457596095179987
104484_44943.png,60371011222,0.0457596095179987
104490_44945.png,60371013001,0.0218216318785578
104490_44946.png,60371013001,0.0218216318785578
104490_44947.png,60371013001,0.0218216318785578
104490_44948.png,60371013001,0.0218216318785578
104490_44949.png,60371013001,0.0218216318785578
104490_44950.png,60371013001,0.0218216318785578
104490_44951.png,60371013001,0.0218216318785578
104490_44952.png,60371013001,0.0218216318785578
104490_44953.png,60371013001,0.0218216318785578
104491_44945.png,60371013001,0.0218216318785578
104491_44946.png,60371013001,0.0218216318785578
104491_44947.png,60371013001,0.0218216318785578
104491_44948.png,60371013001,0.0218216318785578
104491_44949.png,60371013001,0.0218216318785578
104491_44950.png,60371013001,0.0218216318785578
104491_44951.png,60371013001,0.0218216318785578
104491_44952.png,60371013001,0.0218216318785578
104491_44953.png,60371013001,0.0218216318785578
104492_44944.png,60371013001,0.0218216318785578
104492_44945.png,60371013001,0.0218216318785578
104502_44946.png,60371013002,0.0258264462809917
104502_44947.png,60371013002,0.0258264462809917
104503_44947.png,60371013002,0.0258264462809917
104503_44948.png,60371013002,0.0258264462809917
104504_44948.png,60371013002,0.0258264462809917
104504_44949.png,60371013002,0.0258264462809917
104505_44948.png,60371013002,0.0258264462809917
104505_44949.png,60371013002,0.0258264462809917
104505_44950.png,60371013002,0.0258264462809917
104505_44951.png,60371013002,0.0258264462809917
104506_44948.png,60371013002,0.0258264462809917
104506_44949.png,60371013002,0.0258264462809917
104506_44950.png,60371013002,0.0258264462809917
104506_44951.png,60371013002,0.0258264462809917
104506_44952.png,60371013002,0.0258264462809917
104507_44949.png,60371013002,0.0258264462809917
104507_44950.png,60371013002,0.0258264462809917
104507_44951.png,60371013002,0.0258264462809917
104507_44952.png,60371013002,0.0258264462809917
104508_44949.png,60371013002,0.0258264462809917
104496_44923.png,60371014002,0.1255060728744939
104496_44924.png,60371014002,0.1255060728744939
104496_44925.png,60371014002,0.1255060728744939
104496_44926.png,60371014002,0.1255060728744939
104497_44924.png,60371014002,0.1255060728744939
104497_44925.png,60371014002,0.1255060728744939
104497_44926.png,60371014002,0.1255060728744939
104497_44927.png,60371014002,0.1255060728744939
104497_44928.png,60371014002,0.1255060728744939
