filename,CBG Code,Poverty Rate
105592_60566.png,480850317061,0.03849597135183527
105592_60567.png,480850317061,0.03849597135183527
105593_60564.png,480850317061,0.03849597135183527
105593_60565.png,480850317061,0.03849597135183527
105593_60566.png,480850317061,0.03849597135183527
105593_60567.png,480850317061,0.03849597135183527
105593_60568.png,480850317061,0.03849597135183527
105594_60563.png,480850317061,0.03849597135183527
105594_60564.png,480850317061,0.03849597135183527
105594_60565.png,480850317061,0.03849597135183527
105594_60566.png,480850317061,0.03849597135183527
105594_60567.png,480850317061,0.03849597135183527
105594_60568.png,480850317061,0.03849597135183527
105595_60563.png,480850317061,0.03849597135183527
105595_60564.png,480850317061,0.03849597135183527
105595_60565.png,480850317061,0.03849597135183527
105595_60566.png,480850317061,0.03849597135183527
105595_60567.png,480850317061,0.03849597135183527
105596_60563.png,480850317061,0.03849597135183527
105596_60564.png,480850317061,0.03849597135183527
105592_60568.png,480850317062,0.0
105592_60569.png,480850317062,0.0
105592_60570.png,480850317062,0.0
105592_60571.png,480850317062,0.0
105592_60572.png,480850317062,0.0
105593_60569.png,480850317062,0.0
105593_60570.png,480850317062,0.0
105593_60571.png,480850317062,0.0
105593_60572.png,480850317062,0.0
105593_60573.png,480850317062,0.0
105593_60574.png,480850317062,0.0
105594_60569.png,480850317062,0.0
105594_60570.png,480850317062,0.0
105594_60571.png,480850317062,0.0
105594_60572.png,480850317062,0.0
105594_60573.png,480850317062,0.0
105594_60574.png,480850317062,0.0
105595_60568.png,480850317062,0.0
105595_60569.png,480850317062,0.0
105595_60570.png,480850317062,0.0
105593_60575.png,480850317081,0.00608695652173913
105593_60576.png,480850317081,0.00608695652173913
105593_60577.png,480850317081,0.00608695652173913
105593_60578.png,480850317081,0.00608695652173913
105593_60579.png,480850317081,0.00608695652173913
105594_60575.png,480850317081,0.00608695652173913
105594_60576.png,480850317081,0.00608695652173913
105594_60577.png,480850317081,0.00608695652173913
105594_60578.png,480850317081,0.00608695652173913
105594_60579.png,480850317081,0.00608695652173913
105595_60575.png,480850317081,0.00608695652173913
105595_60576.png,480850317081,0.00608695652173913
105595_60577.png,480850317081,0.00608695652173913
105595_60578.png,480850317081,0.00608695652173913
105595_60579.png,480850317081,0.00608695652173913
105596_60576.png,480850317081,0.00608695652173913
105596_60577.png,480850317081,0.00608695652173913
105596_60578.png,480850317081,0.00608695652173913
105596_60579.png,480850317081,0.00608695652173913
105597_60575.png,480850317081,0.00608695652173913
105581_60588.png,480850317092,0.13247221387804145
105581_60589.png,480850317092,0.13247221387804145
105581_60590.png,480850317092,0.13247221387804145
105581_60591.png,480850317092,0.13247221387804145
105582_60588.png,480850317092,0.13247221387804145
105582_60589.png,480850317092,0.13247221387804145
105582_60590.png,480850317092,0.13247221387804145
105582_60591.png,480850317092,0.13247221387804145
105582_60592.png,480850317092,0.13247221387804145
105582_60593.png,480850317092,0.13247221387804145
105583_60588.png,480850317092,0.13247221387804145
105583_60589.png,480850317092,0.13247221387804145
105583_60590.png,480850317092,0.13247221387804145
105583_60591.png,480850317092,0.13247221387804145
105583_60592.png,480850317092,0.13247221387804145
105583_60593.png,480850317092,0.13247221387804145
105583_60594.png,480850317092,0.13247221387804145
105584_60588.png,480850317092,0.13247221387804145
105584_60589.png,480850317092,0.13247221387804145
105584_60590.png,480850317092,0.13247221387804145
105585_60561.png,480850317112,0.12908366533864543
105585_60562.png,480850317112,0.12908366533864543
105586_60561.png,480850317112,0.12908366533864543
105586_60562.png,480850317112,0.12908366533864543
105587_60560.png,480850317112,0.12908366533864543
105587_60561.png,480850317112,0.12908366533864543
105587_60562.png,480850317112,0.12908366533864543
105588_60557.png,480850317112,0.12908366533864543
105588_60558.png,480850317112,0.12908366533864543
105588_60559.png,480850317112,0.12908366533864543
105588_60560.png,480850317112,0.12908366533864543
105588_60561.png,480850317112,0.12908366533864543
105588_60562.png,480850317112,0.12908366533864543
105589_60557.png,480850317112,0.12908366533864543
105589_60558.png,480850317112,0.12908366533864543
105589_60559.png,480850317112,0.12908366533864543
105589_60560.png,480850317112,0.12908366533864543
105589_60561.png,480850317112,0.12908366533864543
105589_60562.png,480850317112,0.12908366533864543
105590_60557.png,480850317112,0.12908366533864543
105580_60573.png,480850317151,0.034974093264248704
105580_60574.png,480850317151,0.034974093264248704
105580_60575.png,480850317151,0.034974093264248704
105580_60576.png,480850317151,0.034974093264248704
105580_60577.png,480850317151,0.034974093264248704
105580_60578.png,480850317151,0.034974093264248704
105580_60579.png,480850317151,0.034974093264248704
105580_60580.png,480850317151,0.034974093264248704
105580_60581.png,480850317151,0.034974093264248704
105580_60582.png,480850317151,0.034974093264248704
105580_60583.png,480850317151,0.034974093264248704
105580_60584.png,480850317151,0.034974093264248704
105580_60585.png,480850317151,0.034974093264248704
105580_60586.png,480850317151,0.034974093264248704
105580_60587.png,480850317151,0.034974093264248704
105581_60573.png,480850317151,0.034974093264248704
105581_60574.png,480850317151,0.034974093264248704
105581_60575.png,480850317151,0.034974093264248704
105581_60577.png,480850317151,0.034974093264248704
