filename,CBG Code,Poverty Rate
105836_45858.png,60730031071,0.0971055088702147
105836_45859.png,60730031071,0.0971055088702147
105837_45858.png,60730031071,0.0971055088702147
105837_45859.png,60730031071,0.0971055088702147
105837_45860.png,60730031071,0.0971055088702147
105838_45858.png,60730031071,0.0971055088702147
105838_45859.png,60730031071,0.0971055088702147
105838_45860.png,60730031071,0.0971055088702147
105838_45861.png,60730031071,0.0971055088702147
105839_45860.png,60730031071,0.0971055088702147
105840_45860.png,60730031071,0.0971055088702147
105841_45860.png,60730031071,0.0971055088702147
105843_45861.png,60730031071,0.0971055088702147
105844_45860.png,60730031071,0.0971055088702147
105844_45861.png,60730031071,0.0971055088702147
105845_45860.png,60730031071,0.0971055088702147
105846_45859.png,60730031071,0.0971055088702147
105846_45860.png,60730031071,0.0971055088702147
105847_45859.png,60730031071,0.0971055088702147
105847_45860.png,60730031071,0.0971055088702147
105853_45857.png,60730032141,0.1037260825780463
105853_45858.png,60730032141,0.1037260825780463
105854_45857.png,60730032141,0.1037260825780463
105854_45858.png,60730032141,0.1037260825780463
105855_45858.png,60730032141,0.1037260825780463
105855_45859.png,60730032141,0.1037260825780463
105855_45860.png,60730032141,0.1037260825780463
105855_45861.png,60730032141,0.1037260825780463
105856_45859.png,60730032141,0.1037260825780463
105856_45860.png,60730032141,0.1037260825780463
105856_45861.png,60730032141,0.1037260825780463
105856_45862.png,60730032141,0.1037260825780463
105857_45858.png,60730032141,0.1037260825780463
105857_45859.png,60730032141,0.1037260825780463
105857_45860.png,60730032141,0.1037260825780463
105857_45861.png,60730032141,0.1037260825780463
105857_45862.png,60730032141,0.1037260825780463
105858_45858.png,60730032141,0.1037260825780463
105858_45859.png,60730032141,0.1037260825780463
105858_45860.png,60730032141,0.1037260825780463
105759_45717.png,60730078001,0.1723943661971831
105760_45713.png,60730078001,0.1723943661971831
105760_45714.png,60730078001,0.1723943661971831
105760_45715.png,60730078001,0.1723943661971831
105760_45716.png,60730078001,0.1723943661971831
105760_45717.png,60730078001,0.1723943661971831
105760_45718.png,60730078001,0.1723943661971831
105761_45711.png,60730078001,0.1723943661971831
105761_45712.png,60730078001,0.1723943661971831
105761_45713.png,60730078001,0.1723943661971831
105761_45714.png,60730078001,0.1723943661971831
105761_45715.png,60730078001,0.1723943661971831
105761_45716.png,60730078001,0.1723943661971831
105761_45717.png,60730078001,0.1723943661971831
105761_45718.png,60730078001,0.1723943661971831
105762_45711.png,60730078001,0.1723943661971831
105762_45712.png,60730078001,0.1723943661971831
105762_45713.png,60730078001,0.1723943661971831
105762_45714.png,60730078001,0.1723943661971831
105762_45715.png,60730078001,0.1723943661971831
105755_45707.png,60730078002,0.0204379562043795
105755_45708.png,60730078002,0.0204379562043795
105755_45709.png,60730078002,0.0204379562043795
105755_45710.png,60730078002,0.0204379562043795
105756_45707.png,60730078002,0.0204379562043795
105756_45708.png,60730078002,0.0204379562043795
105756_45709.png,60730078002,0.0204379562043795
105756_45710.png,60730078002,0.0204379562043795
105756_45715.png,60730078002,0.0204379562043795
105757_45708.png,60730078002,0.0204379562043795
105757_45709.png,60730078002,0.0204379562043795
